32758.000000	33011.000000	33918.000000	32512.000000	33086.000000	34013.000000	31612.000000	33160.000000	32684.000000	31555.000000	33028.000000	32506.000000	31220.000000	32904.000000	27673.000000
32768.000000	33005.000000	33912.000000	32536.000000	33065.000000	34014.000000	31613.000000	33141.000000	32710.000000	31561.000000	33018.000000	32516.000000	31231.000000	32933.000000	27652.000000
32776.000000	32997.000000	33912.000000	32536.000000	33065.000000	34014.000000	31613.000000	33141.000000	32710.000000	31550.000000	33009.000000	32531.000000	31231.000000	32933.000000	27652.000000
32776.000000	32997.000000	33912.000000	32546.000000	33053.000000	34017.000000	31611.000000	33128.000000	32726.000000	31550.000000	33009.000000	32531.000000	31237.000000	32942.000000	27649.000000
32798.000000	32976.000000	33913.000000	32559.000000	33051.000000	34019.000000	31605.000000	33122.000000	32739.000000	31552.000000	33007.000000	32549.000000	31237.000000	32978.000000	27670.000000
32798.000000	32976.000000	33913.000000	32559.000000	33051.000000	34019.000000	31605.000000	33122.000000	32739.000000	31551.000000	32992.000000	32564.000000	31255.000000	32978.000000	27670.000000
32813.000000	32971.000000	33917.000000	32565.000000	33040.000000	34015.000000	31603.000000	33110.000000	32755.000000	31546.000000	32984.000000	32576.000000	31255.000000	32978.000000	27670.000000
32825.000000	32960.000000	33909.000000	32584.000000	33032.000000	34017.000000	31605.000000	33104.000000	32775.000000	31544.000000	32980.000000	32592.000000	31270.000000	33022.000000	27672.000000
32842.000000	32955.000000	33914.000000	32599.000000	33027.000000	34019.000000	31600.000000	33099.000000	32790.000000	31547.000000	32975.000000	32613.000000	31280.000000	33023.000000	27636.000000
32856.000000	32950.000000	33912.000000	32610.000000	33018.000000	34015.000000	31600.000000	33089.000000	32806.000000	31543.000000	32965.000000	32628.000000	31293.000000	33043.000000	27632.000000
32874.000000	32943.000000	33912.000000	32636.000000	33003.000000	34017.000000	31596.000000	33081.000000	32824.000000	31542.000000	32964.000000	32643.000000	31316.000000	33048.000000	27634.000000
32886.000000	32934.000000	33910.000000	32657.000000	32999.000000	34013.000000	31595.000000	33072.000000	32844.000000	31539.000000	32961.000000	32669.000000	31325.000000	33087.000000	27622.000000
32901.000000	32927.000000	33909.000000	32675.000000	32988.000000	34017.000000	31596.000000	33064.000000	32881.000000	31544.000000	32951.000000	32681.000000	31331.000000	33122.000000	27621.000000
32920.000000	32925.000000	33909.000000	32691.000000	32983.000000	34015.000000	31596.000000	33064.000000	32881.000000	31546.000000	32946.000000	32705.000000	31331.000000	33122.000000	27621.000000
32937.000000	32919.000000	33903.000000	32691.000000	32983.000000	34015.000000	31598.000000	33054.000000	32905.000000	31546.000000	32946.000000	32705.000000	31367.000000	33107.000000	27600.000000
32954.000000	32913.000000	33902.000000	32710.000000	32978.000000	34022.000000	31596.000000	33056.000000	32917.000000	31548.000000	32930.000000	32738.000000	31367.000000	33107.000000	27600.000000
32954.000000	32913.000000	33902.000000	32722.000000	32977.000000	34014.000000	31596.000000	33056.000000	32917.000000	31548.000000	32930.000000	32738.000000	31394.000000	33163.000000	27588.000000
32975.000000	32911.000000	33895.000000	32722.000000	32977.000000	34014.000000	31600.000000	33043.000000	32939.000000	31547.000000	32928.000000	32760.000000	31394.000000	33163.000000	27588.000000
33029.000000	32895.000000	33887.000000	32797.000000	32955.000000	34003.000000	31603.000000	33038.000000	33003.000000	31557.000000	32921.000000	32817.000000	31416.000000	33172.000000	27546.000000
33047.000000	32893.000000	33884.000000	32820.000000	32953.000000	33997.000000	31606.000000	33030.000000	33026.000000	31553.000000	32921.000000	32841.000000	31453.000000	33218.000000	27565.000000
33066.000000	32886.000000	33874.000000	32837.000000	32947.000000	33997.000000	31612.000000	33030.000000	33050.000000	31561.000000	32920.000000	32865.000000	31476.000000	33258.000000	27533.000000
33109.000000	32880.000000	33874.000000	32857.000000	32945.000000	33990.000000	31614.000000	33030.000000	33095.000000	31566.000000	32919.000000	32882.000000	31508.000000	33278.000000	27519.000000
33109.000000	32880.000000	33874.000000	32876.000000	32941.000000	33987.000000	31614.000000	33030.000000	33095.000000	31565.000000	32918.000000	32902.000000	31508.000000	33278.000000	27519.000000
33126.000000	32877.000000	33860.000000	32876.000000	32941.000000	33987.000000	31623.000000	33027.000000	33114.000000	31575.000000	32917.000000	32922.000000	31535.000000	33269.000000	27487.000000
33145.000000	32877.000000	33856.000000	32896.000000	32941.000000	33984.000000	31625.000000	33025.000000	33131.000000	31572.000000	32919.000000	32941.000000	31535.000000	33269.000000	27487.000000
33145.000000	32877.000000	33856.000000	32916.000000	32941.000000	33980.000000	31625.000000	33025.000000	33131.000000	31572.000000	32919.000000	32941.000000	31560.000000	33268.000000	27480.000000
33159.000000	32877.000000	33853.000000	32916.000000	32941.000000	33980.000000	31631.000000	33027.000000	33152.000000	31582.000000	32916.000000	32957.000000	31560.000000	33268.000000	27480.000000
33180.000000	32879.000000	33844.000000	32945.000000	32937.000000	33969.000000	31637.000000	33031.000000	33174.000000	31589.000000	32917.000000	32981.000000	31589.000000	33291.000000	27472.000000
33202.000000	32880.000000	33846.000000	32972.000000	32939.000000	33963.000000	31638.000000	33030.000000	33193.000000	31591.000000	32924.000000	33001.000000	31605.000000	33288.000000	27444.000000
33213.000000	32878.000000	33836.000000	32987.000000	32944.000000	33961.000000	31649.000000	33033.000000	33209.000000	31597.000000	32926.000000	33016.000000	31621.000000	33263.000000	27459.000000
33245.000000	32879.000000	33822.000000	33002.000000	32939.000000	33954.000000	31653.000000	33037.000000	33230.000000	31609.000000	32930.000000	33032.000000	31635.000000	33295.000000	27431.000000
33267.000000	32889.000000	33819.000000	33019.000000	32947.000000	33953.000000	31665.000000	33042.000000	33254.000000	31612.000000	32935.000000	33052.000000	31663.000000	33306.000000	27411.000000
33283.000000	32886.000000	33811.000000	33036.000000	32945.000000	33946.000000	31670.000000	33046.000000	33278.000000	31627.000000	32946.000000	33082.000000	31703.000000	33313.000000	27392.000000
33299.000000	32899.000000	33800.000000	33050.000000	32956.000000	33946.000000	31673.000000	33055.000000	33278.000000	31627.000000	32946.000000	33082.000000	31703.000000	33313.000000	27392.000000
33299.000000	32899.000000	33800.000000	33050.000000	32956.000000	33946.000000	31685.000000	33059.000000	33292.000000	31629.000000	32950.000000	33094.000000	31703.000000	33313.000000	27392.000000
33317.000000	32902.000000	33798.000000	33081.000000	32967.000000	33932.000000	31686.000000	33069.000000	33306.000000	31634.000000	32960.000000	33110.000000	31722.000000	33308.000000	27391.000000
33326.000000	32905.000000	33796.000000	33081.000000	32967.000000	33932.000000	31686.000000	33069.000000	33306.000000	31634.000000	32960.000000	33110.000000	31723.000000	33340.000000	27378.000000
33326.000000	32905.000000	33796.000000	33093.000000	32970.000000	33925.000000	31698.000000	33080.000000	33326.000000	31640.000000	32971.000000	33125.000000	31723.000000	33340.000000	27378.000000
33346.000000	32916.000000	33793.000000	33106.000000	32982.000000	33924.000000	31705.000000	33086.000000	33339.000000	31648.000000	32986.000000	33138.000000	31777.000000	33304.000000	27362.000000
33353.000000	32935.000000	33779.000000	33121.000000	32985.000000	33919.000000	31710.000000	33102.000000	33351.000000	31652.000000	32993.000000	33149.000000	31783.000000	33283.000000	27344.000000
33379.000000	32943.000000	33774.000000	33127.000000	32999.000000	33916.000000	31716.000000	33109.000000	33363.000000	31661.000000	33005.000000	33156.000000	31780.000000	33248.000000	27346.000000
33393.000000	32955.000000	33768.000000	33149.000000	33011.000000	33908.000000	31725.000000	33123.000000	33376.000000	31666.000000	33011.000000	33174.000000	31808.000000	33296.000000	27322.000000
33406.000000	32964.000000	33763.000000	33157.000000	33023.000000	33910.000000	31731.000000	33135.000000	33385.000000	31678.000000	33028.000000	33180.000000	31825.000000	33274.000000	27293.000000
33416.000000	32975.000000	33759.000000	33168.000000	33032.000000	33901.000000	31737.000000	33149.000000	33394.000000	31690.000000	33052.000000	33204.000000	31836.000000	33259.000000	27282.000000
33425.000000	32986.000000	33752.000000	33182.000000	33041.000000	33900.000000	31743.000000	33160.000000	33404.000000	31690.000000	33052.000000	33204.000000	31836.000000	33259.000000	27282.000000
33438.000000	32993.000000	33749.000000	33201.000000	33065.000000	33892.000000	31759.000000	33183.000000	33424.000000	31698.000000	33083.000000	33211.000000	31856.000000	33245.000000	27257.000000
33446.000000	33007.000000	33739.000000	33201.000000	33065.000000	33892.000000	31759.000000	33183.000000	33424.000000	31698.000000	33083.000000	33211.000000	31859.000000	33272.000000	27224.000000
33446.000000	33007.000000	33739.000000	33211.000000	33075.000000	33884.000000	31769.000000	33200.000000	33434.000000	31713.000000	33095.000000	33223.000000	31859.000000	33272.000000	27224.000000
33471.000000	33040.000000	33730.000000	33223.000000	33092.000000	33880.000000	31779.000000	33212.000000	33440.000000	31719.000000	33104.000000	33234.000000	31886.000000	33241.000000	27211.000000
33477.000000	33052.000000	33731.000000	33233.000000	33100.000000	33878.000000	31783.000000	33231.000000	33454.000000	31725.000000	33116.000000	33240.000000	31896.000000	33188.000000	27183.000000
33488.000000	33065.000000	33723.000000	33242.000000	33115.000000	33870.000000	31790.000000	33240.000000	33457.000000	31730.000000	33131.000000	33244.000000	31895.000000	33200.000000	27184.000000
33495.000000	33075.000000	33714.000000	33255.000000	33130.000000	33868.000000	31801.000000	33257.000000	33467.000000	31750.000000	33160.000000	33261.000000	31920.000000	33201.000000	27163.000000
33512.000000	33087.000000	33711.000000	33261.000000	33139.000000	33868.000000	31807.000000	33273.000000	33476.000000	31750.000000	33174.000000	33270.000000	31946.000000	33185.000000	27151.000000
33519.000000	33098.000000	33698.000000	33276.000000	33169.000000	33853.000000	31814.000000	33284.000000	33480.000000	31765.000000	33187.000000	33273.000000	31946.000000	33185.000000	27151.000000
33534.000000	33115.000000	33690.000000	33276.000000	33169.000000	33853.000000	31825.000000	33295.000000	33494.000000	31771.000000	33200.000000	33281.000000	31942.000000	33152.000000	27111.000000
33539.000000	33131.000000	33681.000000	33304.000000	33191.000000	33844.000000	31847.000000	33331.000000	33507.000000	31780.000000	33215.000000	33293.000000	31965.000000	33118.000000	27111.000000
33550.000000	33147.000000	33681.000000	33304.000000	33191.000000	33844.000000	31847.000000	33331.000000	33507.000000	31793.000000	33225.000000	33297.000000	31971.000000	33140.000000	27073.000000
33557.000000	33159.000000	33675.000000	33307.000000	33209.000000	33833.000000	31856.000000	33339.000000	33516.000000	31793.000000	33225.000000	33297.000000	31971.000000	33140.000000	27073.000000
33565.000000	33165.000000	33664.000000	33318.000000	33216.000000	33824.000000	31869.000000	33353.000000	33523.000000	31799.000000	33243.000000	33308.000000	31989.000000	33083.000000	27067.000000
33581.000000	33175.000000	33659.000000	33334.000000	33227.000000	33821.000000	31879.000000	33363.000000	33535.000000	31812.000000	33253.000000	33318.000000	32026.000000	33094.000000	27088.000000
33588.000000	33187.000000	33652.000000	33342.000000	33241.000000	33810.000000	31890.000000	33377.000000	33545.000000	31828.000000	33279.000000	33335.000000	32035.000000	33091.000000	27092.000000
33604.000000	33200.000000	33644.000000	33363.000000	33262.000000	33802.000000	31899.000000	33387.000000	33553.000000	31842.000000	33290.000000	33341.000000	32071.000000	33086.000000	27051.000000
33623.000000	33214.000000	33629.000000	33378.000000	33271.000000	33793.000000	31913.000000	33402.000000	33562.000000	31854.000000	33300.000000	33350.000000	32071.000000	33086.000000	27051.000000
33629.000000	33226.000000	33622.000000	33391.000000	33286.000000	33786.000000	31923.000000	33411.000000	33574.000000	31864.000000	33311.000000	33359.000000	32074.000000	33069.000000	27060.000000
33647.000000	33235.000000	33613.000000	33400.000000	33292.000000	33767.000000	31934.000000	33419.000000	33590.000000	31876.000000	33320.000000	33367.000000	32075.000000	33053.000000	27026.000000
33665.000000	33250.000000	33589.000000	33422.000000	33303.000000	33761.000000	31966.000000	33441.000000	33605.000000	31888.000000	33330.000000	33381.000000	32116.000000	33029.000000	27026.000000
33665.000000	33250.000000	33589.000000	33427.000000	33314.000000	33750.000000	31966.000000	33441.000000	33605.000000	31901.000000	33344.000000	33387.000000	32137.000000	33027.000000	27004.000000
33678.000000	33260.000000	33584.000000	33427.000000	33314.000000	33750.000000	31980.000000	33450.000000	33620.000000	31901.000000	33344.000000	33387.000000	32137.000000	33027.000000	27004.000000
33687.000000	33269.000000	33572.000000	33444.000000	33318.000000	33740.000000	31994.000000	33457.000000	33632.000000	31915.000000	33353.000000	33402.000000	32167.000000	32969.000000	27018.000000
33687.000000	33269.000000	33572.000000	33451.000000	33326.000000	33730.000000	31994.000000	33457.000000	33632.000000	31924.000000	33366.000000	33412.000000	32167.000000	32969.000000	27018.000000
33704.000000	33275.000000	33563.000000	33451.000000	33326.000000	33730.000000	32006.000000	33470.000000	33645.000000	31932.000000	33381.000000	33419.000000	32192.000000	32985.000000	26978.000000
33710.000000	33280.000000	33555.000000	33487.000000	33343.000000	33709.000000	32023.000000	33482.000000	33655.000000	31950.000000	33387.000000	33432.000000	32219.000000	32995.000000	26995.000000
33728.000000	33288.000000	33547.000000	33493.000000	33357.000000	33694.000000	32038.000000	33488.000000	33671.000000	31966.000000	33398.000000	33438.000000	32264.000000	32944.000000	26972.000000
33733.000000	33291.000000	33530.000000	33511.000000	33360.000000	33688.000000	32049.000000	33496.000000	33685.000000	31978.000000	33408.000000	33452.000000	32264.000000	32944.000000	26972.000000
33753.000000	33301.000000	33516.000000	33516.000000	33361.000000	33676.000000	32063.000000	33504.000000	33696.000000	31989.000000	33410.000000	33453.000000	32285.000000	32958.000000	26997.000000
33753.000000	33301.000000	33516.000000	33529.000000	33368.000000	33668.000000	32076.000000	33509.000000	33708.000000	32000.000000	33423.000000	33466.000000	32310.000000	32949.000000	26985.000000
33775.000000	33309.000000	33504.000000	33538.000000	33367.000000	33659.000000	32091.000000	33508.000000	33720.000000	32013.000000	33429.000000	33483.000000	32323.000000	32878.000000	26987.000000
33778.000000	33308.000000	33491.000000	33545.000000	33372.000000	33644.000000	32100.000000	33516.000000	33726.000000	32024.000000	33429.000000	33484.000000	32346.000000	32918.000000	26978.000000
33778.000000	33308.000000	33491.000000	33545.000000	33372.000000	33644.000000	32109.000000	33517.000000	33739.000000	32024.000000	33429.000000	33484.000000	32346.000000	32918.000000	26978.000000
33790.000000	33312.000000	33487.000000	33558.000000	33372.000000	33638.000000	32124.000000	33519.000000	33746.000000	32038.000000	33439.000000	33496.000000	32355.000000	32901.000000	27015.000000
33795.000000	33305.000000	33476.000000	33559.000000	33365.000000	33632.000000	32124.000000	33519.000000	33746.000000	32038.000000	33439.000000	33496.000000	32355.000000	32901.000000	27015.000000
33795.000000	33305.000000	33476.000000	33570.000000	33366.000000	33620.000000	32128.000000	33516.000000	33757.000000	32046.000000	33441.000000	33507.000000	32367.000000	32910.000000	27008.000000
33801.000000	33305.000000	33474.000000	33581.000000	33365.000000	33614.000000	32135.000000	33514.000000	33758.000000	32056.000000	33438.000000	33516.000000	32390.000000	32921.000000	26989.000000
33812.000000	33299.000000	33463.000000	33580.000000	33358.000000	33606.000000	32141.000000	33506.000000	33770.000000	32062.000000	33430.000000	33521.000000	32409.000000	32919.000000	27017.000000
33823.000000	33296.000000	33462.000000	33594.000000	33352.000000	33607.000000	32145.000000	33506.000000	33779.000000	32064.000000	33430.000000	33530.000000	32409.000000	32919.000000	27017.000000
33827.000000	33284.000000	33457.000000	33597.000000	33347.000000	33600.000000	32148.000000	33494.000000	33782.000000	32069.000000	33414.000000	33537.000000	32431.000000	32926.000000	27011.000000
33831.000000	33274.000000	33457.000000	33602.000000	33344.000000	33595.000000	32149.000000	33486.000000	33790.000000	32073.000000	33409.000000	33543.000000	32430.000000	32934.000000	26968.000000
33839.000000	33268.000000	33449.000000	33602.000000	33335.000000	33592.000000	32153.000000	33473.000000	33797.000000	32076.000000	33397.000000	33551.000000	32444.000000	32926.000000	27016.000000
33842.000000	33257.000000	33451.000000	33611.000000	33321.000000	33588.000000	32154.000000	33466.000000	33799.000000	32082.000000	33389.000000	33551.000000	32451.000000	32951.000000	27044.000000
33842.000000	33257.000000	33451.000000	33613.000000	33316.000000	33589.000000	32156.000000	33455.000000	33803.000000	32085.000000	33381.000000	33562.000000	32451.000000	32951.000000	27044.000000
33845.000000	33249.000000	33450.000000	33616.000000	33303.000000	33581.000000	32157.000000	33446.000000	33807.000000	32085.000000	33370.000000	33570.000000	32455.000000	32964.000000	27038.000000
33840.000000	33236.000000	33454.000000	33616.000000	33303.000000	33581.000000	32157.000000	33446.000000	33807.000000	32085.000000	33370.000000	33570.000000	32455.000000	32964.000000	27038.000000
33840.000000	33236.000000	33454.000000	33622.000000	33293.000000	33578.000000	32158.000000	33430.000000	33817.000000	32086.000000	33355.000000	33575.000000	32467.000000	32971.000000	27042.000000
33840.000000	33210.000000	33455.000000	33618.000000	33278.000000	33584.000000	32157.000000	33413.000000	33821.000000	32083.000000	33347.000000	33576.000000	32465.000000	33016.000000	27062.000000
33842.000000	33200.000000	33448.000000	33622.000000	33266.000000	33575.000000	32153.000000	33400.000000	33815.000000	32081.000000	33326.000000	33584.000000	32462.000000	33045.000000	27077.000000
33846.000000	33189.000000	33448.000000	33626.000000	33251.000000	33578.000000	32148.000000	33384.000000	33821.000000	32078.000000	33312.000000	33589.000000	32462.000000	33045.000000	27077.000000
33846.000000	33175.000000	33456.000000	33621.000000	33238.000000	33579.000000	32143.000000	33372.000000	33822.000000	32074.000000	33295.000000	33590.000000	32478.000000	33046.000000	27088.000000
33846.000000	33160.000000	33455.000000	33621.000000	33231.000000	33579.000000	32138.000000	33356.000000	33828.000000	32072.000000	33279.000000	33593.000000	32492.000000	33060.000000	27078.000000
33839.000000	33148.000000	33459.000000	33616.000000	33202.000000	33580.000000	32135.000000	33337.000000	33827.000000	32067.000000	33247.000000	33599.000000	32473.000000	33064.000000	27131.000000
33836.000000	33135.000000	33461.000000	33616.000000	33202.000000	33580.000000	32131.000000	33322.000000	33825.000000	32067.000000	33247.000000	33599.000000	32509.000000	33092.000000	27135.000000
33836.000000	33135.000000	33461.000000	33611.000000	33186.000000	33582.000000	32131.000000	33322.000000	33825.000000	32066.000000	33236.000000	33603.000000	32509.000000	33092.000000	27135.000000
33827.000000	33105.000000	33464.000000	33607.000000	33173.000000	33584.000000	32116.000000	33301.000000	33829.000000	32057.000000	33222.000000	33602.000000	32482.000000	33119.000000	27121.000000
33827.000000	33105.000000	33464.000000	33607.000000	33173.000000	33584.000000	32116.000000	33301.000000	33829.000000	32057.000000	33222.000000	33602.000000	32482.000000	33119.000000	27121.000000
33821.000000	33097.000000	33475.000000	33605.000000	33160.000000	33588.000000	32112.000000	33285.000000	33826.000000	32052.000000	33215.000000	33605.000000	32462.000000	33124.000000	27130.000000
33817.000000	33079.000000	33479.000000	33596.000000	33147.000000	33594.000000	32101.000000	33269.000000	33824.000000	32045.000000	33199.000000	33599.000000	32451.000000	33156.000000	27158.000000
33814.000000	33077.000000	33485.000000	33597.000000	33141.000000	33605.000000	32093.000000	33258.000000	33812.000000	32037.000000	33190.000000	33596.000000	32451.000000	33156.000000	27158.000000
33804.000000	33061.000000	33492.000000	33585.000000	33127.000000	33608.000000	32082.000000	33250.000000	33812.000000	32025.000000	33176.000000	33590.000000	32452.000000	33181.000000	27166.000000
33795.000000	33051.000000	33498.000000	33577.000000	33120.000000	33614.000000	32073.000000	33238.000000	33806.000000	32021.000000	33162.000000	33588.000000	32420.000000	33186.000000	27180.000000
33790.000000	33042.000000	33506.000000	33568.000000	33110.000000	33626.000000	32061.000000	33222.000000	33800.000000	32006.000000	33153.000000	33588.000000	32407.000000	33198.000000	27186.000000
33780.000000	33032.000000	33515.000000	33553.000000	33095.000000	33635.000000	32048.000000	33214.000000	33793.000000	31984.000000	33133.000000	33574.000000	32364.000000	33207.000000	27204.000000
33776.000000	33028.000000	33522.000000	33553.000000	33095.000000	33635.000000	32036.000000	33208.000000	33786.000000	31984.000000	33133.000000	33574.000000	32384.000000	33226.000000	27180.000000
33762.000000	33023.000000	33532.000000	33541.000000	33087.000000	33649.000000	32036.000000	33208.000000	33786.000000	31974.000000	33125.000000	33567.000000	32384.000000	33226.000000	27180.000000
33755.000000	33017.000000	33541.000000	33533.000000	33081.000000	33659.000000	32014.000000	33188.000000	33762.000000	31964.000000	33118.000000	33554.000000	32346.000000	33211.000000	27165.000000
33755.000000	33017.000000	33541.000000	33525.000000	33079.000000	33668.000000	32014.000000	33188.000000	33762.000000	31964.000000	33118.000000	33554.000000	32346.000000	33211.000000	27165.000000
33746.000000	33011.000000	33554.000000	33525.000000	33079.000000	33668.000000	31999.000000	33181.000000	33758.000000	31951.000000	33110.000000	33547.000000	32325.000000	33249.000000	27167.000000
33737.000000	33007.000000	33561.000000	33513.000000	33073.000000	33676.000000	31987.000000	33175.000000	33745.000000	31934.000000	33103.000000	33532.000000	32302.000000	33282.000000	27165.000000
33721.000000	33003.000000	33571.000000	33505.000000	33068.000000	33688.000000	31973.000000	33167.000000	33734.000000	31929.000000	33097.000000	33524.000000	32302.000000	33282.000000	27165.000000
33708.000000	32995.000000	33586.000000	33475.000000	33064.000000	33706.000000	31960.000000	33164.000000	33726.000000	31915.000000	33094.000000	33514.000000	32279.000000	33272.000000	27188.000000
